group,location,site_id,x_centre_4326,y_centre_4326,xmin_4326,ymin_4326,xmax_4326,ymax_4326,xmin_3577,ymin_3577,xmax_3577,ymax_3577,year,date,observation_count,notes
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/4/29,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2014,2014/2/10,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2013,2013/6/20,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2026,2026/4/8,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2025,2025/8/11,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2024,2024/1/11,,(dark)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/11/6,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2022,2022/11/27,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2020,2020/8/30,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2019,2019/4/10,2,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2018,2018/3/11,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2017,2017/2/13,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/11/21,2,one foggy? One ok)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/4/28,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2013,2013/6/4,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2025,2025/8/10,,(some cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/11/1,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2022,2022/10/25,,(some cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2020,2020/7/21,2,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2019,2019/3/15,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2018,2018/3/10,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2017,2017/1/12,2,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/8/15,2,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/4/22,,(shade? very dark)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2013,2013/6/3,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/9/21,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2020,2020/6/19,2,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2019,2019/3/9,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2017,2017/1/11,,(some cloud and dark)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/8/3,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/3/2,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2013,2013/5/26,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/9/2,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2020,2020/3/1,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2017,2017/1/6,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/6/14,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/2/10,,(some cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2013,2013/1/11,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/8/26,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/6/25,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/2/9,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2023,2023/4/5,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/5/16,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2015,2015/1/7,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/4/14,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/4/13,,(cloud and very dark)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/4/12,,(cloud)
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/3/19,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/2/23,,
ACT,SW of Hall,27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,2016,2016/2/22,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2026,2026/4/14,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2025,2025/4/8,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2024,2024/9/6,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/12/23,,(some cloud and shade?
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/12/9,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2021,2021/10/8,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/12/6,2,"one some cloud, one ok)"
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2019,2019/11/25,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2018,2018/12/28,3,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/12/10,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/12/12,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/4/29,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2014,2014/8/20,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2013,2013/9/7,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2012,2012/12/28,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2026,2026/4/9,,(some cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2025,2025/9/5,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2024,2024/1/22,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/12/2,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/12/3,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2021,2021/9/17,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/10/1,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2019,2019/11/17,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2018,2018/9/14,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/12/9,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/12/11,,(some cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/4/28,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2014,2014/2/10,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2013,2013/6/4,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2026,2026/4/8,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2025,2025/8/11,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2024,2024/1/11,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/11/6,,(some cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/11/28,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2021,2021/2/15,2,both some shade?
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/8/30,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2019,2019/4/10,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2018,2018/9/3,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/3/6,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/11/21,2,one foggy?? One ok))
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/4/22,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2013,2013/6/3,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2025,2025/8/10,,(some cloud and shade? dark)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/11/1,,(some cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/11/27,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/7/21,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2019,2019/3/15,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2018,2018/3/13,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/2/13,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/8/15,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/3/15,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2013,2013/5/26,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/10/31,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/11/27,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/6/19,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2019,2019/3/9,,(some cloud?)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2018,2018/3/10,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/1/12,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/8/3,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/3/14,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2013,2013/1/11,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/10/29,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/10/25,,(cloud and shade?
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2020,2020/3/1,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/1/11,,(cloud and shade?
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/7/14,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/3/2,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/10/27,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/5/2,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2017,2017/1/6,,(some cloud?)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/6/25,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/2/10,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/9/21,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/5/1,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/5/16,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/2/9,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/9/5,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/4/5,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/4/14,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/2/9,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/9/4,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/4/1,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/4/13,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2015,2015/1/14,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/9/2,2,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/3/11,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/4/12,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/9/1,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/2/13,,(cloud and shade? very dark)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/3/19,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/8/26,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/2/12,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/2/23,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/8/26,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/2/8,2,"one cloud, one some shade?"
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2016,2016/2/22,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2023,2023/4/5,,
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/2/7,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/1/26,,(cloud)
ACT,S of Hawker,28,149.0339806,-35.26160556,149.027792,-35.266661,149.040171,-35.256551,1541702.061,-3954680.986,1542702.061,-3953680.986,2022,2022/1/20,,(cloud)
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2026,2026/4/14,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2025,2025/12/24,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2024,2024/9/6,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2023,2023/11/6,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2022,2022/12/3,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2021,2021/9/17,,
ACT,SE of Tracking Station,29,148.9593611,-35.40959444,148.953166,-35.414649,148.965557,-35.404539,1532808.72,-3970087.458,1533808.72,-3969087.458,2020,2020/10/1,,
