"group","location","site_id","x_centre_4326","y_centre_4326","xmin_4326","ymin_4326","xmax_4326","ymax_4326","xmin_3577","ymin_3577","xmax_3577","ymax_3577","image_id","image_date","image_count","QC_notes"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20140814",2014-08-14,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20130604",2013-06-04,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20260408",2026-04-08,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20250811",2025-08-11,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20231011",2023-10-11,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221127",2022-11-27,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20210228",2021-02-28,1,"shade"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20201001",2020-10-01,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20191112",2019-11-12,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20180903",2018-09-03,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170306",2017-03-06,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20161212",2016-12-12,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150429",2015-04-29,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20140210",2014-02-10,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20130603",2013-06-03,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20250810",2025-08-10,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230928",2023-09-28,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221127",2022-11-27,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20210215",2021-02-15,2,"some cloud and shade"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200924",2020-09-24,1,"shade very dark"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20190410",2019-04-10,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20180330",2018-03-30,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170306",2017-03-06,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20161211",2016-12-11,1,"some cloud and shade"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150428",2015-04-28,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20140117",2014-01-17,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20130104",2013-01-04,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230905",2023-09-05,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221121",2022-11-21,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200830",2020-08-30,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20190315",2019-03-15,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20180311",2018-03-11,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170213",2017-02-13,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20161121",2016-11-21,1,"fog"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150423",2015-04-23,1,"dark"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230904",2023-09-04,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221114",2022-11-14,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200824",2020-08-24,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20190310",2019-03-10,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20180310",2018-03-10,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170112",2017-01-12,3,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160905",2016-09-05,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150422",2015-04-22,2,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230903",2023-09-03,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221114",2022-11-14,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200709",2020-07-09,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20190309",2019-03-09,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170111",2017-01-11,1,"some shade"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160815",2016-08-15,3,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150302",2015-03-02,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230901",2023-09-01,1,"dark"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20221025",2022-10-25,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200709",2020-07-09,2,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20170106",2017-01-06,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160803",2016-08-03,2,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150210",2015-02-10,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230826",2023-08-26,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220502",2022-05-02,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200625",2020-06-25,2,"one with shadeone ok"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160714",2016-07-14,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150209",2015-02-09,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230826",2023-08-26,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220501",2022-05-01,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200619",2020-06-19,2,"one cloud one some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160625",2016-06-25,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150115",2015-01-15,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230418",2023-04-18,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220405",2022-04-05,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20200301",2020-03-01,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160516",2016-05-16,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20150114",2015-01-14,1,"shade very dark"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230405",2023-04-05,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220401",2022-04-01,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160414",2016-04-14,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20230405",2023-04-05,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220213",2022-02-13,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160413",2016-04-13,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220212",2022-02-12,1,"shade"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160412",2016-04-12,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220208",2022-02-08,1,"some cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160319",2016-03-19,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20220120",2022-01-20,1,"cloud"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160223",2016-02-23,1,NA
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160222",2016-02-22,1,"cloud, fog"
"ACT","Callum Brae Nature Reserve",26,149.1415444,-35.35525556,149.135345,-35.360316,149.147743,-35.350196,1549989.497,-3966300.585,1550989.497,-3965300.585,"20160202",2016-02-02,2,"one with cloud, one ok"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20260414",2026-04-14,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20251207",2025-12-07,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20240906",2024-09-06,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20231223",2023-12-23,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20220203",2022-02-03,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20210917",2021-09-17,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20201206",2020-12-06,2,"cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20191125",2019-11-25,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20180914",2018-09-14,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20171210",2017-12-10,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20161212",2016-12-12,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20151020",2015-10-20,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20140820",2014-08-20,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20130907",2013-09-07,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20121228",2012-12-28,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20260409",2026-04-09,1,"dark"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20250905",2025-09-05,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20240122",2024-01-22,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20231202",2023-12-02,1,"cloud and shade"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20221128",2022-11-28,1,"shade"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20210215",2021-02-15,1,"shade"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20201001",2020-10-01,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20191117",2019-11-17,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20180903",2018-09-03,1,"cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20171209",2017-12-09,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20161211",2016-12-11,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20150429",2015-04-29,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20140210",2014-02-10,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20130620",2013-06-20,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20260408",2026-04-08,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20250811",2025-08-11,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20240111",2024-01-11,1,"dark"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20231106",2023-11-06,1,"cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20221127",2022-11-27,1,"cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20200830",2020-08-30,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20190410",2019-04-10,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20180311",2018-03-11,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20170213",2017-02-13,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20161121",2016-11-21,2,"one foggy one ok"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20150428",2015-04-28,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20130604",2013-06-04,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20250810",2025-08-10,1,"some cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20231101",2023-11-01,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20221025",2022-10-25,1,"some cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20200721",2020-07-21,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20190315",2019-03-15,1,"cloud"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20180310",2018-03-10,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20170112",2017-01-12,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20160815",2016-08-15,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20150422",2015-04-22,1,"shade very dark"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20130603",2013-06-03,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20230921",2023-09-21,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20200619",2020-06-19,2,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20190309",2019-03-09,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20170111",2017-01-11,1,"some cloud and dark"
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20160803",2016-08-03,1,NA
"ACT","SW of Hall",27,149.0491611,-35.17771111,149.042976,-35.182766,149.055346,-35.172656,1544309.429,-3945618.923,1545309.429,-3944618.923,"20150302",2015-03-02,1,NA
